6001001001	台北市中正區	威志企管顧問股份有限公司	日文翻譯、行政助理（短時間工作歡迎：但、毎日5小時以上能工作的人）	時薪190~200元
6001001001	台北市中正區	三民教育科技股份有限公司	【台北總部】主管行政助理	月薪28,000~40,000元
6001001001	台北市中正區	瑞士商福維克有限公司台灣分公司	台北_業務行政助理 (6個月短期約聘_工讀可)	時薪183元以上
6001001001	台北市中正區	艾鍗科技有限公司	行政助理(夜校生、兼職可)	月薪27,470~32,000元
6001001001	台北市中正區	赫綵電腦有限公司	行政助理	月薪27,470~31,000元
6001001001	台北市中正區	大師兄國際投資股份有限公司	【大師兄餐飲集團擴編】會計暨總部行政助理	月薪32,000~35,000元
6001001001	台北市中正區	精英人力資源股份有限公司	★台北車站交通方便▌周休二日▌知名金控 $27600~30000/行政助理F71	月薪27,600~30,000元
6001001001	台北市中正區	社團法人台灣評鑑協會	行政助理	月薪32,000~34,000元
6001001001	台北市中正區	艾鍗科技有限公司	行政助理(夜校生、兼職可)	時薪183元
6001001001	台北市中正區	財團法人高等教育評鑑中心基金會	兼職行政助理(具身心障礙手冊)	時薪183元
6001001001	台北市中正區	精英人力資源股份有限公司	1688急徵銀行行政助理,中正區(ex.享有三節,表現好可轉正,備機車)動作要快!!-B93	月薪35,000~36,000元
6001001001	台北市中正區	蓋婭基因股份有限公司	【總部擴編】行政助理/專員	月薪30,000~35,000元
6001001001	台北市中正區	幸福米窩_璞樂米窩有限公司	【台北】旅館帳務行政助理，薪資30,000起　能立即上班佳	月薪30,000元以上
6001001001	台北市中正區	覓食國際餐飲企業有限公司	兼職人資行政助理	時薪183~269元
6001001001	台北市中正區	儒林文教機構_台北市私立儒林文理短期補習班	教務行政助理人員	月薪27,470~31,000元
6001001001	台北市中正區	旭榮集團_旭寬企業股份有限公司	集團總管理處_行政助理工讀生(兼職/實習)	月薪27,470元
6001001001	台北市中正區	汎亞人力資源管理顧問有限公司	【台北/中正區】派駐電腦公會★行政助理-21	月薪29,000元以上
6001001001	台北市中正區	醫療財團法人好心肝基金會好心肝診所	門診醫務行政助理(櫃檯行政)	月薪32,000元以上
6001001001	台北市中正區	藝珂人事顧問股份有限公司	✓✓急✓✓周休六日【行政助理 | 外商知名金融公司】歡迎應屆畢業生、具備金融業經驗尤佳、薪資28,000起 | BIS_202	月薪28,000~32,000元
6001001001	台北市中正區	新加坡商立福人事顧問有限公司台灣分公司	【最高核薪45K 無經驗可】知名電商總部 | 行政助理 #福利好 #高薪_NH	月薪32,000~45,000元
6001001001	台北市中正區	無限全球通移動通信股份有限公司	日文行政助理	月薪35,000元以上
6001001001	台北市中正區	服部創意有限公司	[ 台北-總公司 ] 生產管理部-行政助理  (無經驗可)	月薪30,000~40,000元
6001001001	台北市中正區	玩喵有限公司	行政助理工讀生／計時人員（長期佳）	遠端工作
6001001001	台北市中正區	萬寶華企業管理顧問股份有限公司	日商產險【東門】行政助理_28K+全勤獎金700元_無經驗可.夜校生.二度就業可_101RI	月薪28,000~28,700元
6001001001	台北市中正區	幸福米窩_璞樂米窩有限公司	飯店人資行政助理	月薪30,000元以上
6001001001	台北市中正區	東慧國際諮詢顧問股份有限公司	※【近台北車站】！公股銀行！行政助理(另有分行職缺，歡迎詢問)	月薪28,000元
6001001001	台北市中正區	藝珂人事顧問股份有限公司	【出單KeyIn行政助理 | 台灣知名金融集團】台北車站/ 行天宮站、穩定周休六日、工作穩定| BIS_202	月薪28,000~30,000元
6001001001	台北市中正區	安通國際商務車業	行政助理(底薪40000起跳另有高獎金.最高可達8萬以上)上班時間12:30~21:00	月薪40,000元
6001001001	台北市中正區	統一渡假村_統合開發股份有限公司	總公司行政助理	月薪30,000~35,000元
6001001001	台北市中正區	精英人力資源股份有限公司	➤ 北車。27,600~29,600 ✚ 金控行政助理 1688-PS7	月薪27,600~29,600元
6001001001	台北市中正區	安普騰科技教育股份有限公司	鎮麟-櫃台行政助理導師	時薪183~200元
6001001001	台北市中正區	信實公寓大廈管理維護股份有限公司	行政助理(台北捷運)	月薪30,000~35,000元
6001001001	台北市中正區	萬通教育股份有限公司	B2B業務部行政助理	月薪33,000~35,000元
6001001001	台北市中正區	勤利設計顧問有限公司	行政助理(台北)	月薪27,470~30,000元
6001001001	台北市中正區	財團法人台灣中小企業聯合輔導基金會	【融】工讀生/行政助理	時薪183~200元
6001001001	台北市中正區	中國勞工安全衛生管理學會	【台北職訓中心】急徵~行政助理(需熟電腦打字 速度為每分鐘50字以上)	月薪28,500~30,000元
6001001001	台北市中正區	萬寶華企業管理顧問股份有限公司	長期派遣銀行部門行政助理｜歡迎夜校生、二度就業｜周休六日｜501EJ	月薪27,470~29,000元
6001001001	台北市中正區	日商樂比亞股份有限公司台灣分公司	★NEW★【總公司】管理部行政助理★不需使用日文★	月薪33,000~35,000元
6001001001	台北市中正區	安普騰科技教育股份有限公司	鎮麟高中部-班務行政助理導師	時薪183~200元
6001001001	台北市中正區	愛爾麗醫美_愛爾麗實業有限公司	客戶關係營運部電銷-行政助理(台北總公司)	月薪30,000~33,000元
6001001001	台北市中正區	藝珂人事顧問股份有限公司	#搶手金融缺【捷運北車／忠孝新生站｜行政助理】工作性質單純、規律上下班時間，歡迎夜校在學生or二度就業 BIS_204	月薪27,500~29,500元
6001001001	台北市中正區	台北市私立時代國際語文短期補習班	全職行政助理(站前校)	月薪28,500~31,000元
6001001001	台北市中正區	台北市私立時代國際語文短期補習班	會計行政助理	月薪28,000~32,000元
6001001001	台北市中正區	華卡企業股份有限公司	國泰世華銀行｜行政助理｜台北市中正區及各分行｜大學夜間部學生或大學剛畢業新鮮人	月薪27,470元
6001001001	台北市中正區	全球人事顧問股份有限公司	準時上下班【行政助理】@東門站  28K CK	月薪28,000~28,700元
6001001001	台北市中正區	喬崴建設開發股份有限公司	行政助理	待遇面議
6001001001	台北市中正區	歐美加遊留學有限公司	行政助理	月薪29,000~34,000元
6001001001	台北市中正區	和眾綜合診所	兼職行政助理	時薪183元
6001001001	台北市中正區	樂欣國際股份有限公司	行政助理秘書	月薪35,000~55,000元
6001001001	台北市中正區	儒林文教機構_台北市私立儒林文理短期補習班	國中部行政助理	月薪27,470元
6001001001	台北市中正區	瑋燁法律事務所	行政助理(台北所)	月薪30,000元以上
6001001001	台北市中正區	財團法人臺灣海洋保育與漁業永續基金會	漁業管理計畫行政助理	月薪35,000~45,000元
6001001001	台北市中正區	Live互動美語東門校_臺北市私立活力小子文理技藝短期補習班	美語行政助理	時薪183~200元
6001001001	台北市中正區	財團法人臺灣海洋保育與漁業永續基金會	行政助理	月薪29,000~43,000元
6001001001	台北市中正區	德欣寰宇科技股份有限公司	行政助理/會計助理	月薪30,000~35,000元
6001001001	台北市中正區	和新生鮮有限公司	兼職行政助理(每週四天)	部分工時(月薪)22,000元
6001001001	台北市中正區	德欣寰宇科技股份有限公司	文書助理/行政助理/文管助理	月薪30,000~35,000元
6001001001	台北市中正區	中華開發金融控股股份有限公司(凱基證券)(凱基銀行)(凱基投信)(中華開發資本)	【凱基證券/股務代理部】股務行政助理	月薪28,000~35,000元
6001001001	台北市中正區	旭榮集團_旭榮製衣股份有限公司	集團總管理處_行政助理工讀生(兼職/實習)	月薪27,470元
6001001001	台北市中正區	財團法人保險安定基金	工讀生(行政助理)	月薪28,470元
6001001001	台北市中正區	服部創意有限公司	[ 台北-總公司 ]  業務部_神隊友 | 行政助理 (正職) (無經驗可)	月薪32,000~40,000元
6001001001	台北市中正區	服部創意有限公司	[ 台北-總公司 ] 產品開發採購部-行政助理 (正職)(無經驗可)	月薪30,000~40,000元
6001001001	台北市中正區	服部創意有限公司	[ 台北-總公司 ] 生產管理部-行政助理 (兼職、實習工讀生)(無經驗可)	時薪183元
6001001001	台北市中正區	柳吟文教事業股份有限公司	企劃行政助理	月薪28,000~31,000元
6001001001	台北市中正區	財團法人台北金融研究發展基金會	櫃台總機/行政助理     (日班8:30~17:30  歡迎學生企業實習或夜間部學生~)	時薪183元
